fecha,ruta,pasajeros,viajes,dia_semana,mes,festivo,clima
2027-05-16,Ruta C,660,17,6,5,0,Soleado
2027-05-17,Ruta C,1053,22,0,5,0,Nublado
2027-05-18,Ruta C,1200,29,1,5,0,Soleado
2027-05-19,Ruta C,1095,44,2,5,0,Nublado
2027-05-20,Ruta C,1067,34,3,5,0,Nublado
2027-05-21,Ruta C,854,30,4,5,0,Lluvia
2027-05-22,Ruta C,766,19,5,5,0,Soleado
2027-05-23,Ruta C,583,21,6,5,0,Nublado
2027-05-24,Ruta C,1035,38,0,5,0,Soleado
2027-05-25,Ruta C,1126,23,1,5,0,Soleado
2027-05-26,Ruta C,1097,35,2,5,0,Nublado
2027-05-27,Ruta C,966,34,3,5,0,Nublado
2027-05-28,Ruta C,738,17,4,5,0,Lluvia
2027-05-29,Ruta C,735,19,5,5,0,Soleado
2027-05-30,Ruta C,539,12,6,5,0,Lluvia
2027-05-31,Ruta C,1128,26,0,5,0,Nublado
2027-06-01,Ruta C,1436,31,1,6,0,Soleado
2027-06-02,Ruta C,1583,59,2,6,0,Soleado
2027-06-03,Ruta C,1365,30,3,6,0,Nublado
2027-06-04,Ruta C,1192,24,4,6,0,Nublado
2027-06-05,Ruta C,921,20,5,6,0,Soleado
2027-06-06,Ruta C,815,29,6,6,0,Soleado
2027-06-07,Ruta C,1449,38,0,6,0,Soleado
2027-06-08,Ruta C,1177,36,1,6,0,Lluvia
2027-06-09,Ruta C,1574,31,2,6,0,Nublado
2027-06-10,Ruta C,1022,38,3,6,0,Lluvia
2027-06-11,Ruta C,1292,32,4,6,0,Soleado
2027-06-12,Ruta C,1045,29,5,6,0,Soleado
2027-06-13,Ruta C,772,30,6,6,0,Soleado
2027-06-14,Ruta C,1221,35,0,6,0,Nublado
2027-06-15,Ruta C,1244,25,1,6,0,Lluvia
2027-06-16,Ruta C,1200,43,2,6,0,Soleado
2027-06-17,Ruta C,1501,32,3,6,0,Soleado
2027-06-18,Ruta C,1422,32,4,6,0,Nublado
2027-06-19,Ruta C,986,32,5,6,0,Soleado
2027-06-20,Ruta C,745,22,6,6,0,Nublado
2027-06-21,Ruta C,1256,47,0,6,0,Soleado
2027-06-22,Ruta C,1160,31,1,6,0,Lluvia
2027-06-23,Ruta C,1081,42,2,6,0,Lluvia
2027-06-24,Ruta C,1381,49,3,6,0,Soleado
2027-06-25,Ruta C,957,34,4,6,0,Lluvia
2027-06-26,Ruta C,988,22,5,6,0,Soleado
2027-06-27,Ruta C,838,25,6,6,0,Soleado
2027-06-28,Ruta C,1230,42,0,6,0,Soleado
2027-06-29,Ruta C,1418,46,1,6,0,Nublado
2027-06-30,Ruta C,1168,30,2,6,0,Lluvia
2027-07-01,Ruta C,1282,41,3,7,0,Lluvia
2027-07-02,Ruta C,1670,62,4,7,0,Soleado
2027-07-03,Ruta C,941,23,5,7,0,Soleado
2027-07-04,Ruta C,1007,21,6,7,0,Soleado
2027-07-05,Ruta C,1399,44,0,7,0,Lluvia
2027-07-06,Ruta C,1519,35,1,7,0,Soleado
2027-07-07,Ruta C,1501,44,2,7,0,Soleado
2027-07-08,Ruta C,1549,33,3,7,0,Soleado
2027-07-09,Ruta C,1252,40,4,7,0,Lluvia
2027-07-10,Ruta C,787,16,5,7,0,Nublado
2027-07-11,Ruta C,719,22,6,7,0,Soleado
2027-07-12,Ruta C,1504,41,0,7,0,Soleado
2027-07-13,Ruta C,1787,56,1,7,0,Soleado
2027-07-14,Ruta C,1263,26,2,7,0,Lluvia
2027-07-15,Ruta C,1248,36,3,7,0,Lluvia
2027-07-16,Ruta C,1138,32,4,7,0,Soleado
2027-07-17,Ruta C,1147,24,5,7,0,Lluvia
2027-07-18,Ruta C,1202,41,6,7,0,Soleado
2027-07-19,Ruta C,1191,25,0,7,0,Lluvia
2027-07-20,Ruta C,1530,31,1,7,0,Soleado
2027-07-21,Ruta C,1529,33,2,7,0,Soleado
2027-07-22,Ruta C,1304,37,3,7,0,Soleado
2027-07-23,Ruta C,1091,24,4,7,0,Lluvia
2027-07-24,Ruta C,1085,25,5,7,0,Soleado
2027-07-25,Ruta C,896,19,6,7,0,Soleado
2027-07-26,Ruta C,1365,30,0,7,0,Lluvia
2027-07-27,Ruta C,1461,35,1,7,0,Lluvia
2027-07-28,Ruta C,1437,39,2,7,1,Nublado
2027-07-29,Ruta C,1739,60,3,7,1,Soleado
2027-07-30,Ruta C,1198,28,4,7,0,Lluvia
2027-07-31,Ruta C,1069,34,5,7,0,Nublado
2027-08-01,Ruta C,659,19,6,8,0,Lluvia
2027-08-02,Ruta C,1167,36,0,8,0,Soleado
2027-08-03,Ruta C,1069,23,1,8,0,Lluvia
2027-08-04,Ruta C,1251,48,2,8,0,Soleado
2027-08-05,Ruta C,1158,43,3,8,0,Soleado
2027-08-06,Ruta C,1247,45,4,8,0,Soleado
2027-08-07,Ruta C,819,23,5,8,0,Soleado
2027-08-08,Ruta C,663,14,6,8,0,Soleado
2027-08-09,Ruta C,1090,39,0,8,0,Lluvia
2027-08-10,Ruta C,1208,33,1,8,0,Soleado
2027-08-11,Ruta C,1170,25,2,8,0,Nublado
2027-08-12,Ruta C,1214,24,3,8,0,Soleado
2027-08-13,Ruta C,1184,28,4,8,0,Soleado
2027-08-14,Ruta C,909,32,5,8,0,Soleado
2027-08-15,Ruta C,732,15,6,8,0,Soleado
2027-08-16,Ruta C,1444,29,0,8,0,Soleado
2027-08-17,Ruta C,1172,25,1,8,0,Nublado
2027-08-18,Ruta C,1150,38,2,8,0,Soleado
2027-08-19,Ruta C,1151,35,3,8,0,Soleado
2027-08-20,Ruta C,1239,36,4,8,0,Soleado
2027-08-21,Ruta C,845,30,5,8,0,Soleado
2027-08-22,Ruta C,770,23,6,8,0,Nublado
2027-08-23,Ruta C,1133,23,0,8,0,Soleado
2027-08-24,Ruta C,1231,26,1,8,0,Soleado
2027-08-25,Ruta C,1113,22,2,8,0,Lluvia
2027-08-26,Ruta C,1125,26,3,8,0,Soleado
2027-08-27,Ruta C,1188,27,4,8,0,Soleado
2027-08-28,Ruta C,709,28,5,8,0,Soleado
2027-08-29,Ruta C,632,16,6,8,0,Soleado
2027-08-30,Ruta C,1221,36,0,8,0,Soleado
2027-08-31,Ruta C,1051,26,1,8,0,Lluvia
2027-09-01,Ruta C,1117,35,2,9,0,Soleado
2027-09-02,Ruta C,1008,23,3,9,0,Soleado
2027-09-03,Ruta C,755,15,4,9,0,Lluvia
2027-09-04,Ruta C,686,18,5,9,0,Soleado
2027-09-05,Ruta C,502,11,6,9,0,Lluvia
2027-09-06,Ruta C,873,28,0,9,0,Lluvia
2027-09-07,Ruta C,972,23,1,9,0,Soleado
2027-09-08,Ruta C,1144,37,2,9,0,Soleado
2027-09-09,Ruta C,875,28,3,9,0,Lluvia
2027-09-10,Ruta C,868,21,4,9,0,Nublado
2027-09-11,Ruta C,730,17,5,9,0,Soleado
2027-09-12,Ruta C,595,20,6,9,0,Nublado
2027-09-13,Ruta C,877,20,0,9,0,Lluvia
2027-09-14,Ruta C,1103,23,1,9,0,Soleado
2027-09-15,Ruta C,1189,25,2,9,0,Soleado
2027-09-16,Ruta C,920,18,3,9,0,Nublado
2027-09-17,Ruta C,1071,21,4,9,0,Soleado
2027-09-18,Ruta C,716,21,5,9,0,Soleado
2027-09-19,Ruta C,636,16,6,9,0,Soleado
2027-09-20,Ruta C,1007,25,0,9,0,Soleado
2027-09-21,Ruta C,993,40,1,9,0,Nublado
2027-09-22,Ruta C,1098,27,2,9,0,Soleado
2027-09-23,Ruta C,978,20,3,9,0,Soleado
2027-09-24,Ruta C,865,25,4,9,0,Nublado
2027-09-25,Ruta C,679,24,5,9,0,Nublado
2027-09-26,Ruta C,596,15,6,9,0,Nublado
2027-09-27,Ruta C,1000,34,0,9,0,Soleado
2027-09-28,Ruta C,907,34,1,9,0,Lluvia
2027-09-29,Ruta C,904,21,2,9,0,Lluvia
2027-09-30,Ruta C,956,37,3,9,0,Lluvia
2027-10-01,Ruta C,923,24,4,10,0,Nublado
2027-10-02,Ruta C,663,15,5,10,0,Nublado
2027-10-03,Ruta C,682,18,6,10,0,Soleado
2027-10-04,Ruta C,954,22,0,10,0,Nublado
2027-10-05,Ruta C,936,25,1,10,0,Soleado
2027-10-06,Ruta C,1050,21,2,10,0,Lluvia
2027-10-07,Ruta C,966,22,3,10,0,Nublado
2027-10-08,Ruta C,842,18,4,10,0,Lluvia
2027-10-09,Ruta C,674,17,5,10,0,Soleado
2027-10-10,Ruta C,638,16,6,10,0,Soleado
2027-10-11,Ruta C,1002,37,0,10,0,Nublado
2027-10-12,Ruta C,927,21,1,10,0,Lluvia
2027-10-13,Ruta C,1037,22,2,10,0,Soleado
2027-10-14,Ruta C,987,21,3,10,0,Soleado
2027-10-15,Ruta C,1115,34,4,10,0,Lluvia
2027-10-16,Ruta C,1043,24,5,10,0,Nublado
2027-10-17,Ruta C,606,12,6,10,0,Nublado
2027-10-18,Ruta C,917,31,0,10,0,Lluvia
2027-10-19,Ruta C,950,24,1,10,0,Nublado
2027-10-20,Ruta C,885,26,2,10,0,Lluvia
2027-10-21,Ruta C,1039,36,3,10,0,Nublado
2027-10-22,Ruta C,1122,33,4,10,0,Nublado
2027-10-23,Ruta C,723,19,5,10,0,Soleado
2027-10-24,Ruta C,476,19,6,10,0,Lluvia
2027-10-25,Ruta C,1014,30,0,10,0,Nublado
2027-10-26,Ruta C,944,28,1,10,0,Nublado
2027-10-27,Ruta C,1195,24,2,10,0,Soleado
2027-10-28,Ruta C,1051,22,3,10,0,Soleado
2027-10-29,Ruta C,879,24,4,10,0,Soleado
2027-10-30,Ruta C,706,24,5,10,0,Soleado
2027-10-31,Ruta C,590,20,6,10,0,Soleado
2027-11-01,Ruta C,1016,26,0,11,0,Soleado
2027-11-02,Ruta C,818,24,1,11,0,Lluvia
2027-11-03,Ruta C,987,26,2,11,0,Soleado
2027-11-04,Ruta C,989,28,3,11,0,Soleado
2027-11-05,Ruta C,1144,29,4,11,0,Nublado
2027-11-06,Ruta C,699,14,5,11,0,Soleado
2027-11-07,Ruta C,599,19,6,11,0,Lluvia
2027-11-08,Ruta C,995,32,0,11,0,Lluvia
2027-11-09,Ruta C,999,23,1,11,0,Soleado
2027-11-10,Ruta C,1115,37,2,11,0,Nublado
2027-11-11,Ruta C,850,18,3,11,0,Lluvia
2027-11-12,Ruta C,776,16,4,11,0,Nublado
2027-11-13,Ruta C,532,15,5,11,0,Lluvia
2027-11-14,Ruta C,620,17,6,11,0,Soleado
2027-11-15,Ruta C,1051,42,0,11,0,Soleado
2027-11-16,Ruta C,979,25,1,11,0,Nublado
2027-11-17,Ruta C,1136,33,2,11,0,Lluvia
2027-11-18,Ruta C,985,34,3,11,0,Nublado
2027-11-19,Ruta C,874,34,4,11,0,Soleado
2027-11-20,Ruta C,754,17,5,11,0,Soleado
2027-11-21,Ruta C,570,14,6,11,0,Lluvia
2027-11-22,Ruta C,1078,33,0,11,0,Nublado
2027-11-23,Ruta C,784,28,1,11,0,Lluvia
2027-11-24,Ruta C,887,35,2,11,0,Soleado
2027-11-25,Ruta C,923,24,3,11,0,Nublado
2027-11-26,Ruta C,790,18,4,11,0,Lluvia
2027-11-27,Ruta C,532,21,5,11,0,Lluvia
2027-11-28,Ruta C,566,13,6,11,0,Soleado
2027-11-29,Ruta C,1036,31,0,11,0,Soleado
2027-11-30,Ruta C,976,30,1,11,0,Nublado
2027-12-01,Ruta C,1384,38,2,12,0,Nublado
2027-12-02,Ruta C,1386,36,3,12,0,Soleado
2027-12-03,Ruta C,1091,36,4,12,0,Lluvia
2027-12-04,Ruta C,923,31,5,12,0,Nublado
2027-12-05,Ruta C,777,18,6,12,0,Soleado
2027-12-06,Ruta C,1392,36,0,12,0,Lluvia
2027-12-07,Ruta C,1167,24,1,12,0,Lluvia
2027-12-08,Ruta C,1259,32,2,12,0,Lluvia
2027-12-09,Ruta C,1113,28,3,12,0,Nublado
2027-12-10,Ruta C,1254,27,4,12,0,Nublado
2027-12-11,Ruta C,746,25,5,12,0,Lluvia
2027-12-12,Ruta C,819,19,6,12,0,Soleado
2027-12-13,Ruta C,1235,49,0,12,0,Lluvia
2027-12-14,Ruta C,1331,38,1,12,0,Lluvia
2027-12-15,Ruta C,1391,48,2,12,0,Soleado
2027-12-16,Ruta C,1251,26,3,12,0,Lluvia
2027-12-17,Ruta C,1054,32,4,12,0,Lluvia
2027-12-18,Ruta C,780,17,5,12,0,Lluvia
2027-12-19,Ruta C,612,19,6,12,0,Nublado
2027-12-20,Ruta C,1153,30,0,12,0,Lluvia
2027-12-21,Ruta C,1410,33,1,12,0,Soleado
2027-12-22,Ruta C,1216,26,2,12,0,Lluvia
2027-12-23,Ruta C,1455,35,3,12,0,Soleado
2027-12-24,Ruta C,1317,47,4,12,0,Soleado
2027-12-25,Ruta C,764,18,5,12,1,Nublado
2027-12-26,Ruta C,771,18,6,12,0,Nublado
2027-12-27,Ruta C,1447,39,0,12,0,Lluvia
2027-12-28,Ruta C,1234,43,1,12,0,Lluvia
2027-12-29,Ruta C,1402,52,2,12,0,Soleado
2027-12-30,Ruta C,1492,34,3,12,0,Soleado
2027-12-31,Ruta C,1340,27,4,12,0,Soleado
2028-01-01,Ruta C,662,14,5,1,1,Soleado
2028-01-02,Ruta C,532,20,6,1,0,Soleado
2028-01-03,Ruta C,842,30,0,1,0,Lluvia
2028-01-04,Ruta C,999,40,1,1,0,Soleado
2028-01-05,Ruta C,1151,38,2,1,0,Nublado
2028-01-06,Ruta C,896,20,3,1,0,Soleado
2028-01-07,Ruta C,1019,32,4,1,0,Lluvia
2028-01-08,Ruta C,697,15,5,1,0,Nublado
2028-01-09,Ruta C,600,13,6,1,0,Lluvia
2028-01-10,Ruta C,1194,27,0,1,0,Soleado
2028-01-11,Ruta C,1012,35,1,1,0,Nublado
2028-01-12,Ruta C,1251,27,2,1,0,Soleado
2028-01-13,Ruta C,968,21,3,1,0,Lluvia
2028-01-14,Ruta C,914,37,4,1,0,Lluvia
2028-01-15,Ruta C,774,19,5,1,0,Soleado
2028-01-16,Ruta C,593,14,6,1,0,Lluvia
2028-01-17,Ruta C,1002,24,0,1,0,Soleado
2028-01-18,Ruta C,1081,22,1,1,0,Soleado
2028-01-19,Ruta C,1028,22,2,1,0,Soleado
2028-01-20,Ruta C,1062,29,3,1,0,Soleado
2028-01-21,Ruta C,889,19,4,1,0,Lluvia
2028-01-22,Ruta C,668,19,5,1,0,Soleado
2028-01-23,Ruta C,642,16,6,1,0,Soleado
2028-01-24,Ruta C,932,27,0,1,0,Soleado
2028-01-25,Ruta C,1101,28,1,1,0,Soleado
2028-01-26,Ruta C,1123,35,2,1,0,Nublado
2028-01-27,Ruta C,1061,29,3,1,0,Soleado
2028-01-28,Ruta C,999,26,4,1,0,Soleado
2028-01-29,Ruta C,596,15,5,1,0,Lluvia
2028-01-30,Ruta C,499,16,6,1,0,Lluvia
2028-01-31,Ruta C,764,17,0,1,0,Lluvia
2028-02-01,Ruta C,991,22,1,2,0,Soleado
2028-02-02,Ruta C,939,28,2,2,0,Soleado
2028-02-03,Ruta C,1020,35,3,2,0,Nublado
2028-02-04,Ruta C,958,27,4,2,0,Soleado
2028-02-05,Ruta C,681,19,5,2,0,Soleado
2028-02-06,Ruta C,456,14,6,2,0,Lluvia
2028-02-07,Ruta C,1121,27,0,2,0,Soleado
2028-02-08,Ruta C,1027,40,1,2,0,Nublado
2024-01-01,Ruta D,1852,38,0,1,1,Nublado
2024-01-02,Ruta D,2101,42,1,1,0,Soleado
2024-01-03,Ruta D,1616,41,2,1,0,Lluvia
2024-01-04,Ruta D,1689,46,3,1,0,Soleado
2024-01-05,Ruta D,1764,63,4,1,0,Soleado
2024-01-06,Ruta D,927,27,5,1,0,Nublado
2024-01-07,Ruta D,999,25,6,1,0,Soleado
2024-01-08,Ruta D,1465,59,0,1,0,Lluvia
2024-01-09,Ruta D,1665,48,1,1,0,Soleado
2024-01-10,Ruta D,1829,65,2,1,0,Soleado
2024-01-11,Ruta D,1735,36,3,1,0,Soleado
2024-01-12,Ruta D,1470,39,4,1,0,Nublado
2024-01-13,Ruta D,1102,24,5,1,0,Soleado
2024-01-14,Ruta D,1012,22,6,1,0,Soleado
2024-01-15,Ruta D,1860,62,0,1,0,Soleado
2024-01-16,Ruta D,1865,41,1,1,0,Soleado
2024-01-17,Ruta D,1537,50,2,1,0,Soleado
2024-01-18,Ruta D,1511,60,3,1,0,Nublado
2024-01-19,Ruta D,1417,46,4,1,0,Lluvia
2024-01-20,Ruta D,925,19,5,1,0,Lluvia
2024-01-21,Ruta D,971,33,6,1,0,Soleado
2024-01-22,Ruta D,1524,44,0,1,0,Nublado
2024-01-23,Ruta D,2089,77,1,1,0,Soleado
2024-01-24,Ruta D,1880,61,2,1,0,Nublado
2024-01-25,Ruta D,1679,49,3,1,0,Nublado
2024-01-26,Ruta D,1495,31,4,1,0,Lluvia
2024-01-27,Ruta D,1043,31,5,1,0,Soleado
2024-01-28,Ruta D,886,25,6,1,0,Soleado
2024-01-29,Ruta D,1481,48,0,1,0,Lluvia
2024-01-30,Ruta D,1635,50,1,1,0,Soleado
2024-01-31,Ruta D,1919,46,2,1,0,Soleado
2024-02-01,Ruta D,1695,58,3,2,0,Nublado
2024-02-02,Ruta D,1531,61,4,2,0,Soleado
2024-02-03,Ruta D,1071,26,5,2,0,Soleado
2024-02-04,Ruta D,972,30,6,2,0,Soleado
2024-02-05,Ruta D,1545,48,0,2,0,Soleado
2024-02-06,Ruta D,1577,46,1,2,0,Soleado
2024-02-07,Ruta D,2001,40,2,2,0,Soleado
2024-02-08,Ruta D,1733,62,3,2,0,Soleado
2024-02-09,Ruta D,1835,46,4,2,0,Soleado
2024-02-10,Ruta D,1021,24,5,2,0,Lluvia
2024-02-11,Ruta D,828,18,6,2,0,Lluvia
2024-02-12,Ruta D,1578,38,0,2,0,Nublado
2024-02-13,Ruta D,1713,41,1,2,0,Soleado
2024-02-14,Ruta D,1773,49,2,2,0,Nublado
2024-02-15,Ruta D,1780,43,3,2,0,Soleado
2024-02-16,Ruta D,1239,25,4,2,0,Nublado
2024-02-17,Ruta D,1142,42,5,2,0,Nublado
2024-02-18,Ruta D,866,24,6,2,0,Lluvia
2024-02-19,Ruta D,1373,31,0,2,0,Lluvia
2024-02-20,Ruta D,2040,47,1,2,0,Soleado
2024-02-21,Ruta D,1653,33,2,2,0,Soleado
2024-02-22,Ruta D,1858,43,3,2,0,Soleado
2024-02-23,Ruta D,1461,50,4,2,0,Lluvia
2024-02-24,Ruta D,1162,39,5,2,0,Nublado
2024-02-25,Ruta D,943,20,6,2,0,Nublado
2024-02-26,Ruta D,1542,34,0,2,0,Lluvia
2024-02-27,Ruta D,1638,42,1,2,0,Soleado
2024-02-28,Ruta D,1538,48,2,2,0,Lluvia
2024-02-29,Ruta D,1772,61,3,2,0,Soleado
2024-03-01,Ruta D,1774,42,4,3,0,Nublado
2024-03-02,Ruta D,1209,32,5,3,0,Nublado
2024-03-03,Ruta D,1232,41,6,3,0,Nublado
2024-03-04,Ruta D,1979,55,0,3,0,Soleado
2024-03-05,Ruta D,1940,72,1,3,0,Lluvia
2024-03-06,Ruta D,1822,63,2,3,0,Lluvia
2024-03-07,Ruta D,1465,33,3,3,0,Lluvia
2024-03-08,Ruta D,2146,61,4,3,0,Nublado
2024-03-09,Ruta D,1084,42,5,3,0,Soleado
2024-03-10,Ruta D,1076,24,6,3,0,Soleado
2024-03-11,Ruta D,1802,38,0,3,0,Soleado
2024-03-12,Ruta D,1891,41,1,3,0,Soleado
2024-03-13,Ruta D,1855,39,2,3,0,Nublado
2024-03-14,Ruta D,1683,37,3,3,0,Nublado
2024-03-15,Ruta D,2160,51,4,3,0,Soleado
2024-03-16,Ruta D,884,26,5,3,0,Lluvia
2024-03-17,Ruta D,846,31,6,3,0,Lluvia
2024-03-18,Ruta D,1876,59,0,3,0,Soleado
2024-03-19,Ruta D,1763,38,1,3,0,Nublado
2024-03-20,Ruta D,1945,39,2,3,0,Soleado
2024-03-21,Ruta D,1532,57,3,3,0,Soleado
2024-03-22,Ruta D,1773,71,4,3,0,Soleado
2024-03-23,Ruta D,1147,36,5,3,0,Lluvia
2024-03-24,Ruta D,871,21,6,3,0,Lluvia
2024-03-25,Ruta D,1804,43,0,3,0,Soleado
2024-03-26,Ruta D,1632,51,1,3,0,Nublado
2024-03-27,Ruta D,1868,58,2,3,0,Soleado
2024-03-28,Ruta D,1717,45,3,3,0,Soleado
2024-03-29,Ruta D,1626,39,4,3,0,Nublado
2024-03-30,Ruta D,1470,35,5,3,0,Soleado
2024-03-31,Ruta D,1147,38,6,3,0,Soleado
2024-04-01,Ruta D,1838,45,0,4,0,Soleado
2024-04-02,Ruta D,1567,47,1,4,0,Soleado
2024-04-03,Ruta D,2097,75,2,4,0,Soleado
2024-04-04,Ruta D,1699,44,3,4,0,Soleado
2024-04-05,Ruta D,1481,32,4,4,0,Nublado
2024-04-06,Ruta D,1209,38,5,4,0,Soleado
2024-04-07,Ruta D,933,23,6,4,0,Lluvia
2024-04-08,Ruta D,1962,58,0,4,0,Soleado
2024-04-09,Ruta D,1643,61,1,4,0,Lluvia
2024-04-10,Ruta D,1632,41,2,4,0,Lluvia
2024-04-11,Ruta D,1463,56,3,4,0,Lluvia
2024-04-12,Ruta D,1839,61,4,4,0,Nublado
2024-04-13,Ruta D,1327,32,5,4,0,Soleado
2024-04-14,Ruta D,730,16,6,4,0,Lluvia
2024-04-15,Ruta D,1874,60,0,4,0,Nublado
2024-04-16,Ruta D,1532,53,1,4,0,Lluvia
2024-04-17,Ruta D,1652,39,2,4,0,Nublado
2024-04-18,Ruta D,1685,46,3,4,0,Nublado
2024-04-19,Ruta D,1872,42,4,4,0,Lluvia
2024-04-20,Ruta D,1246,30,5,4,0,Soleado
2024-04-21,Ruta D,868,26,6,4,0,Nublado
2024-04-22,Ruta D,1697,42,0,4,0,Lluvia
2024-04-23,Ruta D,2063,49,1,4,0,Soleado
2024-04-24,Ruta D,1959,41,2,4,0,Nublado
2024-04-25,Ruta D,1792,58,3,4,0,Soleado
2024-04-26,Ruta D,1724,39,4,4,0,Soleado
2024-04-27,Ruta D,1335,27,5,4,0,Soleado
2024-04-28,Ruta D,1140,31,6,4,0,Soleado
2024-04-29,Ruta D,1999,43,0,4,0,Soleado
2024-04-30,Ruta D,1850,54,1,4,0,Nublado
2024-05-01,Ruta D,1794,72,2,5,1,Nublado
2024-05-02,Ruta D,2323,89,3,5,0,Nublado
2024-05-03,Ruta D,1708,36,4,5,0,Soleado
2024-05-04,Ruta D,1105,37,5,5,0,Nublado
2024-05-05,Ruta D,998,40,6,5,0,Lluvia
2024-05-06,Ruta D,2060,61,0,5,0,Soleado
2024-05-07,Ruta D,1789,39,1,5,0,Nublado
2024-05-08,Ruta D,2111,50,2,5,0,Nublado
2024-05-09,Ruta D,1825,49,3,5,0,Nublado
2024-05-10,Ruta D,1619,39,4,5,0,Lluvia
2024-05-11,Ruta D,1242,30,5,5,0,Nublado
2024-05-12,Ruta D,1034,30,6,5,0,Soleado
2024-05-13,Ruta D,1722,51,0,5,0,Soleado
2024-05-14,Ruta D,1746,48,1,5,0,Nublado
2024-05-15,Ruta D,1946,41,2,5,0,Nublado
2024-05-16,Ruta D,1982,64,3,5,0,Soleado
2024-05-17,Ruta D,1328,51,4,5,0,Lluvia
2024-05-18,Ruta D,1493,50,5,5,0,Nublado
2024-05-19,Ruta D,1141,33,6,5,0,Soleado
2024-05-20,Ruta D,1933,39,0,5,0,Soleado
2024-05-21,Ruta D,1973,56,1,5,0,Nublado
2024-05-22,Ruta D,1759,39,2,5,0,Nublado
2024-05-23,Ruta D,1878,47,3,5,0,Lluvia
2024-05-24,Ruta D,1684,35,4,5,0,Nublado
2024-05-25,Ruta D,1227,35,5,5,0,Soleado
2024-05-26,Ruta D,1091,24,6,5,0,Soleado
2024-05-27,Ruta D,2100,68,0,5,0,Soleado
2024-05-28,Ruta D,2120,82,1,5,0,Nublado
2024-05-29,Ruta D,1821,46,2,5,0,Lluvia
2024-05-30,Ruta D,2144,56,3,5,0,Nublado
2024-05-31,Ruta D,1518,47,4,5,0,Lluvia
2024-06-01,Ruta D,1330,36,5,6,0,Lluvia
2024-06-02,Ruta D,1317,30,6,6,0,Nublado
2024-06-03,Ruta D,2427,67,0,6,0,Soleado
2024-06-04,Ruta D,2297,88,1,6,0,Nublado
2024-06-05,Ruta D,2384,82,2,6,0,Lluvia
2024-06-06,Ruta D,2314,93,3,6,0,Lluvia
2024-06-07,Ruta D,2322,70,4,6,0,Soleado
2024-06-08,Ruta D,1166,38,5,6,0,Lluvia
2024-06-09,Ruta D,1195,33,6,6,0,Soleado
2024-06-10,Ruta D,2253,47,0,6,0,Nublado
2024-06-11,Ruta D,2618,62,1,6,0,Nublado
2024-06-12,Ruta D,2037,48,2,6,0,Lluvia
2024-06-13,Ruta D,2387,50,3,6,0,Nublado
2024-06-14,Ruta D,2183,68,4,6,0,Nublado
2024-06-15,Ruta D,1706,36,5,6,0,Soleado
2024-06-16,Ruta D,1255,42,6,6,0,Lluvia
2024-06-17,Ruta D,2324,63,0,6,0,Soleado
2024-06-18,Ruta D,2332,47,1,6,0,Lluvia
2024-06-19,Ruta D,1966,46,2,6,0,Soleado
2024-06-20,Ruta D,2266,84,3,6,0,Nublado
2024-06-21,Ruta D,2264,45,4,6,0,Soleado
2024-06-22,Ruta D,1271,36,5,6,0,Lluvia
2024-06-23,Ruta D,1297,26,6,6,0,Soleado
2024-06-24,Ruta D,2529,51,0,6,0,Soleado
2024-06-25,Ruta D,2036,54,1,6,0,Nublado
2024-06-26,Ruta D,2048,53,2,6,0,Soleado
2024-06-27,Ruta D,2494,54,3,6,0,Soleado
2024-06-28,Ruta D,2473,52,4,6,0,Soleado
2024-06-29,Ruta D,1544,33,5,6,0,Nublado
2024-06-30,Ruta D,1256,29,6,6,0,Nublado
2024-07-01,Ruta D,2664,63,0,7,0,Soleado
2024-07-02,Ruta D,2090,54,1,7,0,Lluvia
2024-07-03,Ruta D,2134,44,2,7,0,Lluvia
2024-07-04,Ruta D,2492,78,3,7,0,Nublado
2024-07-05,Ruta D,2575,83,4,7,0,Soleado
2024-07-06,Ruta D,1792,36,5,7,0,Soleado
2024-07-07,Ruta D,1540,38,6,7,0,Soleado
2024-07-08,Ruta D,2382,53,0,7,0,Lluvia
2024-07-09,Ruta D,2421,56,1,7,0,Lluvia
2024-07-10,Ruta D,2624,71,2,7,0,Nublado
2024-07-11,Ruta D,2682,84,3,7,0,Soleado
2024-07-12,Ruta D,1981,66,4,7,0,Lluvia
2024-07-13,Ruta D,1358,32,5,7,0,Lluvia
2024-07-14,Ruta D,1247,50,6,7,0,Lluvia
2024-07-15,Ruta D,3057,122,0,7,0,Soleado
2024-07-16,Ruta D,2874,60,1,7,0,Soleado
2024-07-17,Ruta D,2567,53,2,7,0,Lluvia
2024-07-18,Ruta D,2040,76,3,7,0,Lluvia
2024-07-19,Ruta D,1900,59,4,7,0,Lluvia
2024-07-20,Ruta D,1035,34,5,7,0,Lluvia
2024-07-21,Ruta D,1463,31,6,7,0,Soleado
2024-07-22,Ruta D,2079,51,0,7,0,Lluvia
2024-07-23,Ruta D,2961,80,1,7,0,Soleado
2024-07-24,Ruta D,2342,84,2,7,0,Soleado
2024-07-25,Ruta D,2888,100,3,7,0,Soleado
2024-07-26,Ruta D,2296,74,4,7,0,Lluvia
2024-07-27,Ruta D,1810,45,5,7,0,Soleado
2024-07-28,Ruta D,1310,29,6,7,1,Lluvia
2024-07-29,Ruta D,2606,64,0,7,1,Soleado
2024-07-30,Ruta D,2796,112,1,7,0,Lluvia
